model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
xgboost,val_weighted,6,10,0.8220416369629063,0.031122280688350247,0.5166666666666667,2.5918050800048404
xgboost,val_weighted,6,20,0.8251487773905033,0.03153583708971428,0.5166666666666667,2.5942524870418553
xgboost,val_weighted,6,30,0.8251487773905033,0.03153583708971428,0.5166666666666667,2.5942524870418553
xgboost,val_weighted,8,10,0.8230596513718043,0.037362402064467296,0.5166666666666667,2.642211607837077
xgboost,val_weighted,8,20,0.8258408748550462,0.038766819446813865,0.5166666666666667,2.6447598684316422
xgboost,val_weighted,8,30,0.8258408748550462,0.038766819446813865,0.5166666666666667,2.6447598684316422
xgboost,val_weighted,10,10,0.8014686118004504,0.047583097680492625,0.5333333333333334,2.773773891239931
xgboost,val_weighted,10,20,0.8024938591919606,0.04970832067937305,0.5166666666666667,2.7666928611548047
xgboost,val_weighted,10,30,0.8024938591919606,0.04970832067937305,0.5166666666666667,2.7666928611548047
xgboost,val_weighted,12,10,0.780451071929751,0.06589683866926847,0.5666666666666667,2.893914117887916
xgboost,val_weighted,12,20,0.7832969471510101,0.06661323539212151,0.5666666666666667,2.881883186369911
xgboost,val_weighted,12,30,0.7832969471510101,0.06661323539212151,0.5666666666666667,2.881883186369911
